"stat","url","base_stat","name","im1","im2","pos"
"special-attack","https://pokeapi.co/api/v2/stat/4/",72,"tropius","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/357.png","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/357.svg",357
"special-defense","https://pokeapi.co/api/v2/stat/5/",87,"tropius","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/357.png","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/357.svg",357
"speed","https://pokeapi.co/api/v2/stat/6/",51,"tropius","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/357.png","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/357.svg",357
"hp","https://pokeapi.co/api/v2/stat/1/",75,"chimecho","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/358.png","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/358.svg",358
"attack","https://pokeapi.co/api/v2/stat/2/",50,"chimecho","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/358.png","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/358.svg",358
"defense","https://pokeapi.co/api/v2/stat/3/",80,"chimecho","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/358.png","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/358.svg",358
"special-attack","https://pokeapi.co/api/v2/stat/4/",95,"chimecho","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/358.png","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/358.svg",358
"special-defense","https://pokeapi.co/api/v2/stat/5/",90,"chimecho","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/358.png","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/358.svg",358
"speed","https://pokeapi.co/api/v2/stat/6/",65,"chimecho","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/358.png","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/358.svg",358
"hp","https://pokeapi.co/api/v2/stat/1/",65,"absol","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/359.png","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/359.svg",359
"attack","https://pokeapi.co/api/v2/stat/2/",130,"absol","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/359.png","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/359.svg",359
"defense","https://pokeapi.co/api/v2/stat/3/",60,"absol","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/359.png","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/359.svg",359
"special-attack","https://pokeapi.co/api/v2/stat/4/",75,"absol","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/359.png","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/359.svg",359
"special-defense","https://pokeapi.co/api/v2/stat/5/",60,"absol","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/359.png","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/359.svg",359
"speed","https://pokeapi.co/api/v2/stat/6/",75,"absol","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/359.png","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/359.svg",359
"hp","https://pokeapi.co/api/v2/stat/1/",95,"wynaut","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/360.png","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/360.svg",360
"attack","https://pokeapi.co/api/v2/stat/2/",23,"wynaut","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/360.png","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/360.svg",360
"defense","https://pokeapi.co/api/v2/stat/3/",48,"wynaut","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/360.png","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/360.svg",360
"special-attack","https://pokeapi.co/api/v2/stat/4/",23,"wynaut","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/360.png","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/360.svg",360
"special-defense","https://pokeapi.co/api/v2/stat/5/",48,"wynaut","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/360.png","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/360.svg",360
"speed","https://pokeapi.co/api/v2/stat/6/",23,"wynaut","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/360.png","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/360.svg",360
"hp","https://pokeapi.co/api/v2/stat/1/",50,"snorunt","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/361.png","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/361.svg",361
"attack","https://pokeapi.co/api/v2/stat/2/",50,"snorunt","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/361.png","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/361.svg",361
"defense","https://pokeapi.co/api/v2/stat/3/",50,"snorunt","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/361.png","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/361.svg",361
"special-attack","https://pokeapi.co/api/v2/stat/4/",50,"snorunt","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/361.png","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/361.svg",361
"special-defense","https://pokeapi.co/api/v2/stat/5/",50,"snorunt","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/361.png","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/361.svg",361
"speed","https://pokeapi.co/api/v2/stat/6/",50,"snorunt","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/361.png","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/361.svg",361
"hp","https://pokeapi.co/api/v2/stat/1/",80,"glalie","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/362.png","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/362.svg",362
"attack","https://pokeapi.co/api/v2/stat/2/",80,"glalie","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/362.png","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/362.svg",362
"defense","https://pokeapi.co/api/v2/stat/3/",80,"glalie","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/362.png","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/362.svg",362
"special-attack","https://pokeapi.co/api/v2/stat/4/",80,"glalie","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/362.png","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/362.svg",362
"special-defense","https://pokeapi.co/api/v2/stat/5/",80,"glalie","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/362.png","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/362.svg",362
"speed","https://pokeapi.co/api/v2/stat/6/",80,"glalie","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/362.png","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/362.svg",362
"hp","https://pokeapi.co/api/v2/stat/1/",70,"spheal","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/363.png","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/363.svg",363
"attack","https://pokeapi.co/api/v2/stat/2/",40,"spheal","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/363.png","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/363.svg",363
"defense","https://pokeapi.co/api/v2/stat/3/",50,"spheal","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/363.png","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/363.svg",363
"special-attack","https://pokeapi.co/api/v2/stat/4/",55,"spheal","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/363.png","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/363.svg",363
"special-defense","https://pokeapi.co/api/v2/stat/5/",50,"spheal","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/363.png","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/363.svg",363
"speed","https://pokeapi.co/api/v2/stat/6/",25,"spheal","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/363.png","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/363.svg",363
"hp","https://pokeapi.co/api/v2/stat/1/",90,"sealeo","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/364.png","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/364.svg",364
"attack","https://pokeapi.co/api/v2/stat/2/",60,"sealeo","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/364.png","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/364.svg",364
"defense","https://pokeapi.co/api/v2/stat/3/",70,"sealeo","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/364.png","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/364.svg",364
"special-attack","https://pokeapi.co/api/v2/stat/4/",75,"sealeo","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/364.png","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/364.svg",364
"special-defense","https://pokeapi.co/api/v2/stat/5/",70,"sealeo","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/364.png","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/364.svg",364
"speed","https://pokeapi.co/api/v2/stat/6/",45,"sealeo","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/364.png","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/364.svg",364
"hp","https://pokeapi.co/api/v2/stat/1/",110,"walrein","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/365.png","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/365.svg",365
"attack","https://pokeapi.co/api/v2/stat/2/",80,"walrein","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/365.png","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/365.svg",365
"defense","https://pokeapi.co/api/v2/stat/3/",90,"walrein","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/365.png","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/365.svg",365
"special-attack","https://pokeapi.co/api/v2/stat/4/",95,"walrein","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/365.png","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/365.svg",365
"special-defense","https://pokeapi.co/api/v2/stat/5/",90,"walrein","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/365.png","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/365.svg",365
"speed","https://pokeapi.co/api/v2/stat/6/",65,"walrein","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/365.png","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/365.svg",365
"hp","https://pokeapi.co/api/v2/stat/1/",35,"clamperl","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/366.png","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/366.svg",366
"attack","https://pokeapi.co/api/v2/stat/2/",64,"clamperl","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/366.png","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/366.svg",366
"defense","https://pokeapi.co/api/v2/stat/3/",85,"clamperl","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/366.png","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/366.svg",366
"special-attack","https://pokeapi.co/api/v2/stat/4/",74,"clamperl","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/366.png","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/366.svg",366
"special-defense","https://pokeapi.co/api/v2/stat/5/",55,"clamperl","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/366.png","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/366.svg",366
"speed","https://pokeapi.co/api/v2/stat/6/",32,"clamperl","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/366.png","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/366.svg",366
"hp","https://pokeapi.co/api/v2/stat/1/",55,"huntail","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/367.png","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/367.svg",367
"attack","https://pokeapi.co/api/v2/stat/2/",104,"huntail","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/367.png","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/367.svg",367
"defense","https://pokeapi.co/api/v2/stat/3/",105,"huntail","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/367.png","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/367.svg",367
